id,key,value,type
149551046,highway,turning_circle,regular
149551081,highway,turning_circle,regular
149551329,highway,turning_circle,regular
149551699,highway,turning_circle,regular
149551699,source,Yahoo,regular
149551758,highway,turning_circle,regular
149551782,highway,turning_circle,regular
149552033,highway,turning_circle,regular
149552037,highway,turning_circle,regular
149552093,highway,turning_circle,regular
149552140,highway,traffic_signals,regular
149552205,highway,turning_circle,regular
149552311,highway,turning_circle,regular
149552313,highway,turning_circle,regular
149552321,highway,turning_circle,regular
149552336,highway,turning_circle,regular
149552347,highway,turning_circle,regular
149552515,highway,turning_circle,regular
149553340,highway,traffic_signals,regular
149553413,highway,turning_circle,regular
149553463,highway,turning_circle,regular
149553497,highway,turning_circle,regular
149553517,highway,turning_circle,regular
149553723,highway,turning_circle,regular
149554013,highway,turning_circle,regular
149554191,highway,turning_circle,regular
149554196,highway,turning_circle,regular
149554273,highway,turning_circle,regular
149554383,highway,turning_circle,regular
149554400,highway,turning_circle,regular
149554406,highway,traffic_signals,regular
149554959,highway,traffic_signals,regular
149554974,highway,traffic_signals,regular
149554998,highway,traffic_signals,regular
149555072,highway,turning_circle,regular
149555194,highway,turning_circle,regular
149555920,highway,traffic_signals,regular
149556040,highway,traffic_signals,regular
149556046,highway,traffic_signals,regular
149556048,highway,traffic_signals,regular
149556050,highway,traffic_signals,regular
149556054,highway,traffic_signals,regular
149556077,highway,traffic_signals,regular
149556087,highway,traffic_signals,regular
149556107,highway,traffic_signals,regular
149556121,highway,traffic_signals,regular
149556127,highway,traffic_signals,regular
149556131,highway,traffic_signals,regular
149556135,highway,traffic_signals,regular
149556619,highway,turning_circle,regular
149556748,highway,turning_circle,regular
149556847,highway,turning_circle,regular
149556955,highway,turning_circle,regular
149556986,highway,turning_circle,regular
149556987,highway,turning_circle,regular
149556987,source,Bing,regular
149557116,highway,turning_circle,regular
149557119,highway,turning_circle,regular
149557120,highway,turning_circle,regular
149557121,highway,turning_circle,regular
149557154,highway,turning_circle,regular
149557192,highway,turning_circle,regular
149557258,highway,turning_circle,regular
149557264,highway,turning_circle,regular
149557288,highway,turning_circle,regular
149557677,noexit,yes,regular
149557714,highway,turning_circle,regular
149557797,highway,traffic_signals,regular
149557829,highway,traffic_signals,regular
149557852,highway,traffic_signals,regular
149557932,highway,turning_circle,regular
149557950,highway,turning_circle,regular
149557950,source,Yahoo,regular
149557957,highway,turning_circle,regular
149557979,highway,turning_circle,regular
149557995,highway,traffic_signals,regular
149558001,highway,traffic_signals,regular
149558003,highway,traffic_signals,regular
149558063,highway,traffic_signals,regular
149558120,highway,traffic_signals,regular
149558438,highway,turning_circle,regular
149558444,highway,turning_circle,regular
149558486,highway,traffic_signals,regular
149558554,highway,turning_circle,regular
149558589,highway,turning_circle,regular
149558616,highway,turning_circle,regular
149558620,highway,turning_circle,regular
149558659,highway,turning_circle,regular
149558659,source,Bing,regular
149558674,highway,traffic_signals,regular
149558690,highway,traffic_signals,regular
149558738,highway,traffic_signals,regular
149558786,highway,traffic_signals,regular
149558796,highway,traffic_signals,regular
149558801,highway,traffic_signals,regular
149558810,highway,traffic_signals,regular
149558834,highway,traffic_signals,regular
149559749,highway,turning_circle,regular
149559770,highway,turning_circle,regular
149559798,highway,turning_circle,regular
149559819,highway,turning_circle,regular
149559945,highway,turning_circle,regular
149559976,highway,turning_circle,regular
149559978,highway,turning_circle,regular
149560277,highway,turning_circle,regular
149560291,highway,turning_circle,regular
149560296,highway,traffic_signals,regular
149560355,highway,turning_circle,regular
149560355,source,Yahoo,regular
149560519,highway,turning_circle,regular
149560554,highway,turning_circle,regular
149560734,barrier,bollard,regular
149560734,bicycle,yes,regular
149560734,foot,yes,regular
149561414,access,private,regular
149561414,barrier,gate,regular
149561425,barrier,gate,regular
149561431,barrier,gate,regular
149562352,highway,traffic_signals,regular
149563010,highway,traffic_signals,regular
149565516,access,private,regular
149565516,barrier,gate,regular
149567402,railway,level_crossing,regular
149570094,barrier,gate,regular
149572007,noexit,yes,regular
149574927,highway,turning_circle,regular
149574935,highway,turning_circle,regular
149574948,highway,turning_circle,regular
149574948,source,Bing,regular
149575106,highway,turning_circle,regular
149575152,highway,turning_circle,regular
149575158,highway,turning_circle,regular
149575162,highway,turning_circle,regular
149575221,railway,level_crossing,regular
149575528,highway,turning_circle,regular
149575557,highway,turning_circle,regular
149575559,highway,turning_circle,regular
149575645,highway,turning_circle,regular
149575665,highway,turning_circle,regular
149575696,highway,turning_circle,regular
149575716,highway,turning_circle,regular
149575740,highway,turning_circle,regular
149575794,highway,turning_circle,regular
149575896,highway,traffic_signals,regular
149575928,highway,turning_circle,regular
149575939,highway,turning_circle,regular
149576062,highway,traffic_signals,regular
149576077,highway,traffic_signals,regular
149576644,highway,turning_circle,regular
149576894,highway,traffic_signals,regular
149576904,highway,traffic_signals,regular
149576906,highway,traffic_signals,regular
149576915,highway,turning_circle,regular
149576930,highway,turning_circle,regular
149576936,highway,turning_circle,regular
149576940,highway,turning_circle,regular
149576965,highway,turning_circle,regular
149576990,access,private,regular
149576990,barrier,gate,regular
149577031,highway,turning_circle,regular
149577037,highway,turning_circle,regular
149577133,highway,traffic_signals,regular
149577135,highway,traffic_signals,regular
149577322,highway,turning_circle,regular
149577418,highway,traffic_signals,regular
149577491,highway,turning_circle,regular
149577491,source,Bing,regular
149577519,highway,turning_circle,regular
149577520,highway,turning_circle,regular
149577650,highway,traffic_signals,regular
149577694,highway,turning_circle,regular
149577713,highway,turning_circle,regular
149577777,highway,turning_circle,regular
149577823,highway,turning_circle,regular
149577823,source,Yahoo,regular
149577836,highway,turning_circle,regular
149577836,source,Bing,regular
149578048,highway,turning_circle,regular
149578501,highway,turning_circle,regular
149579109,highway,turning_circle,regular
149579115,highway,turning_circle,regular
149579173,highway,turning_circle,regular
149579252,highway,turning_circle,regular
149579587,highway,turning_circle,regular
149579587,source,Yahoo,regular
149579688,highway,turning_circle,regular
149579712,highway,turning_circle,regular
149579826,highway,turning_loop,regular
149579861,highway,turning_circle,regular
149579878,highway,turning_circle,regular
149580058,highway,turning_circle,regular
149580336,highway,turning_circle,regular
149580380,highway,traffic_signals,regular
149580429,highway,turning_circle,regular
149580457,highway,turning_circle,regular
149580559,highway,turning_circle,regular
149580564,highway,turning_circle,regular
149580735,highway,turning_circle,regular
149580736,highway,turning_circle,regular
149580738,highway,turning_circle,regular
149580818,highway,traffic_signals,regular
149580945,highway,traffic_signals,regular
149581103,highway,turning_circle,regular
149581146,highway,turning_circle,regular
149581314,highway,traffic_signals,regular
149581686,highway,turning_circle,regular
149581690,highway,turning_circle,regular
149582075,highway,turning_circle,regular
149582080,highway,traffic_signals,regular
149582368,highway,turning_circle,regular
149582368,source,Bing,regular
149582393,highway,turning_circle,regular
149582420,highway,turning_circle,regular
149582439,highway,turning_circle,regular
149582500,highway,traffic_signals,regular
149582515,highway,traffic_signals,regular
149582602,railway,level_crossing,regular
149582604,railway,level_crossing,regular
149582778,highway,traffic_signals,regular
149582865,highway,turning_circle,regular
149582877,highway,turning_circle,regular
149582894,highway,traffic_signals,regular
149582903,highway,traffic_signals,regular
149582931,highway,traffic_signals,regular
149582938,highway,turning_circle,regular
149582942,highway,turning_circle,regular
149582983,highway,turning_circle,regular
149582990,highway,turning_circle,regular
149582993,highway,turning_circle,regular
149583206,highway,turning_circle,regular
149583220,highway,turning_circle,regular
149583367,highway,turning_circle,regular
149583369,access,no,regular
149583369,barrier,gate,regular
149583422,highway,turning_circle,regular
149583607,highway,traffic_signals,regular
149583634,highway,traffic_signals,regular
149583649,highway,traffic_signals,regular
149583788,highway,turning_circle,regular
149584003,highway,turning_circle,regular
149584017,highway,turning_circle,regular
149584292,highway,turning_circle,regular
149584396,highway,turning_circle,regular
149584578,highway,turning_circle,regular
